BOLO DE POTE;20.0;REDELEVE SUPERMERCADOS;RUA RAIMUNDO NONATO DE CASTRO, NRO 3701, SANTO AGOSTINHO, MANAUS-AM, CEP 69093-595
BOLO COMUM;20.0;REQUINTE PAES E TORTAS;AV  CRAVINA DOS POETAS, NRO 546, ALVORADA, SEM COMPLEMENTO, MANAUS-AM, CEP 69046-000
BOLO MACAXEIRA;20.0;AIQBOM;AVENIDA TANCREDO NEVES, NRO 1079, PARQUE 10, MANAUS-AM, CEP 69054-700
BOLO DE QUEIJO;20.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO LUIZ FELIPE;20.0;REQUINTE PAES E TORTAS;AV  CRAVINA DOS POETAS, NRO 546, ALVORADA, SEM COMPLEMENTO, MANAUS-AM, CEP 69046-000
BOLO FORMIGUEIRO;20.0;REQUINTE PAES E TORTAS;AV  CRAVINA DOS POETAS, NRO 546, ALVORADA, SEM COMPLEMENTO, MANAUS-AM, CEP 69046-000
BOLO MESCLADO;20.0;PANIFICADORA LAFORNATA;AV. DUBLIM, NRO 052, PLANALTO, MANAUS-AM, CEP 69045-080
BOLO DE MILHO KG;20.0;SUPERMERCADO NOVA CIDADE;RUA DESEMBARGADOR GASPAR GUIMARAES, NRO 169, PARQUE 10 DE NOVEMBR, MANAUS-AM, CEP 69050-662
BOLO DE LARANJA;20.0;PANIFICADORA BRIMARTH;AV BRASIL, NRO 2501, SANTO AGOSTINHO, SEM COMPLEMENTO, MANAUS-AM, CEP 69036-595
BOLO FORMIGUEIRO;20.0;PANIFICADORA LAFORNATA;AV. DUBLIM, NRO 052, PLANALTO, MANAUS-AM, CEP 69045-080
BOLO DE LEITE;20.5;PANIFICADORA LAFORNATA;AV. DUBLIM, NRO 052, PLANALTO, MANAUS-AM, CEP 69045-080
BOLO DE MACAXEIRA;20.5;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO DE MACAXEIRA KG;20.75;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
BICO DECORADOR DE BOLO 364;20.9;CASA POPULAR;RUA BARAO DE SAO DOMINGOS, NRO 24, CENTRO, MANAUS-AM, CEP 69005-010
BOLO MACAXEIRA KG;20.9;REDELEVE SUPERMERCADOS;RUA RAIMUNDO NONATO DE CASTRO, NRO 3701, SANTO AGOSTINHO, MANAUS-AM, CEP 69093-595
BOLO DE MILHO KG;20.99;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO MACAXEIRA KG;20.99;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO CASEIRO DE CHOC;21.0;PANIFICADORA LAFORNATA;AV. DUBLIM, NRO 052, PLANALTO, MANAUS-AM, CEP 69045-080
BOLO ABACAXI;21.0;REDELEVE SUPERMERCADOS;RUA RAIMUNDO NONATO DE CASTRO, NRO 3701, SANTO AGOSTINHO, MANAUS-AM, CEP 69093-595
BOLO DE ABACAXI;21.9;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO MESCLADO;21.9;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO DE CHOCOLATE;21.9;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO DE BAUNILHA;21.9;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO FORMIGUEIRO;21.9;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO DE LARANJA;21.9;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO DE MARACUJA;21.9;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO DE COCO;21.9;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO DE LEITE;21.9;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO FUBA KG REF 65951;21.99;LOJA 28 MAX TEIXEIRA;AVENIDA MAX TEXEIR, NRO 3676, CIDADE NOVA, CONJUNTO RESIDENCIAL CIDADE NOVA I, MANAUS-AM, CEP 69090-002
BOLO NEGA MALUCA KG;21.99;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO DE MILHO KG;21.99;PANIFICADORA RIO NEGRO;RUA PROFESSORA EMILIA CAVALCANTE, NRO 064, SANTO AGOSTINHO, MANAUS-AM, CEP 69036-720
BOLO FORMIGUEIRO KG REF 5703;21.99;LOJA 19 SUPER PQ.DEZ;RUA LINDON JOHNSON, NRO 100, PQ.DEZ, MANAUS-AM, CEP 69054-700
BOLO ABACAXI KG REF 31305;21.99;LOJA 24 SUPER CAMPOS ELISIOS;RUA ROMA, NRO 120, PLANALTO, MANAUS-AM, CEP 69045-540
BOLO BANANA KG;21.99;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO COCO;21.99;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO ABACAXI KG;21.99;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO DE LIMAO;22.0;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
BOLO CASEIRO LARANJA KG;22.0;PANIFICADORA CONDE LTDA - FILIAL 02;AV. CONSTANTINOPLA,CENTRO COMERCIAL, NRO 010, PLANALTO, MANAUS-AM, CEP 69042-000
BOLO NEGA MALUCA;22.0;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
BOLO DE BANANA;22.0;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO CASEIRO MESCLADO KG;22.0;PANIFICADORA CONDE LTDA - FILIAL 02;AV. CONSTANTINOPLA,CENTRO COMERCIAL, NRO 010, PLANALTO, MANAUS-AM, CEP 69042-000
BOLO PUDIM KG;22.0;CASA DA CARNE OTAVIO;RUA CAMPOS BRAVOS, NRO 1868, REDENCAO, MANAUS-AM, CEP 69047-000
BOLO CONFEITADO REDO;22.0;PANIFICADORA KATIUCIA;AV. CONSTANTINO NERY, NRO 110, CENTRO, MANAUS-AM, CEP 69000-000
BOLO COM CALDA;22.0;TORTAS E TORTAS;AV TANCREDO NEVES, NRO 13, PARQUE 10 DE NOVEMBRO, CJ NOVA FRIBURGO, MANAUS-AM, CEP 69054-040
BOLO CASEIRO DE MILHO KG;22.0;PANIFICADORA CONDE LTDA - FILIAL 01;AV. DR THEOMARIO PINTO DA COSTA, NRO 2144, CHAPADA, MANAUS-AM, CEP 69050-020
BOLO CASEIRO FORMIGUEIRO KG;22.0;PANIFICADORA CONDE LTDA - FILIAL 02;AV. CONSTANTINOPLA,CENTRO COMERCIAL, NRO 010, PLANALTO, MANAUS-AM, CEP 69042-000
BOLO CASEIRO MARACUJA KG;22.0;PANIFICADORA CONDE LTDA - FILIAL 02;AV. CONSTANTINOPLA,CENTRO COMERCIAL, NRO 010, PLANALTO, MANAUS-AM, CEP 69042-000
BOLO COMUM DE MILHO;22.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO;22.12;Mr.Pizzo;AV PEDRO TEIXEIRA, NRO 931, DOM PEDRO, CONJUNTO DOM PEDRO, MANAUS-AM, CEP 69040-000
BOLO DE CHOCOLATE;22.5;EMPORIO DAS FRUTAS;RUA EDWARD COSTA, NRO 003, ADRIANOPOLIS, MANAUS-AM, CEP 69057-075
BOLO DE LIMAO;22.5;EMPORIO DAS FRUTAS;RUA EDWARD COSTA, NRO 003, ADRIANOPOLIS, MANAUS-AM, CEP 69057-075
BOLO DE MILHO;22.9;EMPORIO DAS FRUTAS;RUA EDWARD COSTA, NRO 003, ADRIANOPOLIS, MANAUS-AM, CEP 69057-075
BOLO DE MACAXEIRA;22.9;EMPORIO DAS FRUTAS;RUA EDWARD COSTA, NRO 003, ADRIANOPOLIS, MANAUS-AM, CEP 69057-075
BOLO ROMEU E JULIETA;22.9;EMPORIO DAS FRUTAS;RUA EDWARD COSTA, NRO 003, ADRIANOPOLIS, MANAUS-AM, CEP 69057-075
BOLO COCO MESA KG REF 46205;22.9;LOJA 14 SUPER C.SILVA;AV COSTA E SILVA, NRO 99, JAPIIM, MANAUS-AM, CEP 69065-162
BOLO DE BANANA KG;23.0;SUPERMERCADO RODRIGUES;ITANNANA, NRO 291, N.SRA DAS GRACAS, NAO INFORMADO, MANAUS-AM, CEP 69053-540
BOLO CONFEITADO REDONDO KG;23.0;PANIFICADORA KATIUCIA;RUA FIALHO D'ALMEIDA, NRO 056, COMPENSA, MANAUS-AM, CEP 69035-070
BOLO BANANA UN;23.0;REDELEVE SUPERMERCADOS;RUA RAIMUNDO NONATO DE CASTRO, NRO 3701, SANTO AGOSTINHO, MANAUS-AM, CEP 69093-595
BOLO DE QUEIJO KG;23.75;PANIFICADORA RIO NEGRO;RUA PROFESSORA EMILIA CAVALCANTE, NRO 064, SANTO AGOSTINHO, MANAUS-AM, CEP 69036-720
BOLO CENOURA KG;23.89;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
BOLO FORMIGUEIRO KG;23.89;CARREFOUR;AV PEDRO TEIXEIRA 52 LOTE B, NRO 52, DOM PEDRO, LOTE B, MANAUS-AM, CEP 69040-000
BOLO LARANJA KG;23.89;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
BOLO COCO KG;23.89;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
BOLO MILHO KG;23.89;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
BOLO CACAROLA KG;23.89;CARREFOUR;AV JORNALISTA HUMBERTO CALDERARO FILHO 203, NRO 203, ADRIANOPOLIS, MANAUS-AM, CEP 69057-015
BOLO CONFEITADO KG P;23.9;REDELEVE SUPERMERCADOS;RUA RAIMUNDO NONATO DE CASTRO, NRO 3701, SANTO AGOSTINHO, MANAUS-AM, CEP 69093-595
BOLO MILHO;23.9;REDELEVE SUPERMERCADOS;RUA RAIMUNDO NONATO DE CASTRO, NRO 3701, SANTO AGOSTINHO, MANAUS-AM, CEP 69093-595
BOLO BRIGADEIRAO KG;23.9;REDELEVE SUPERMERCADOS;RUA RAIMUNDO NONATO DE CASTRO, NRO 3701, SANTO AGOSTINHO, MANAUS-AM, CEP 69093-595
BOLO XADREZ KG;23.9;ALVORADA COMERCIO VAREJISTA AL;RUA PROFESSOR ANTONIO GIULESSE, NRO 358, ALVORADA, MANAUS-AM, CEP 69043-060
BOLO DE LEITE KG;23.98;SUPERMERCADO RODRIGUES;ITANNANA, NRO 291, N.SRA DAS GRACAS, NAO INFORMADO, MANAUS-AM, CEP 69053-540
BOLO PRESTIGIO KG;23.99;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
BOLO BABA DE MOCA;24.0;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
BANDEJA PARA BOLO;24.0;DINAMICA;AVENIDA DARCY VARGAS  95, NRO 95, CHAPADA, MANAUS-AM, CEP 69050-020
BOLO BAG CHURROS;24.2;FABRICA DE PAO;AV CARVALHO LEAL, NRO 1652, CACHOERINHA, MANAUS-AM, CEP 69065-001
BOLO CENOURA CREMOSO KG 58297;24.9;LOJA 21 HIPER COMPENSA;AV PADRE AGOST. CABALLERO MART, NRO 2462, SANTO ANTONIO, MANAUS-AM, CEP 69029-120
BOLO FORMIGUEIRO KG;24.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO TAPIOCA KG;24.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO PUDIM KG;24.99;REDELEVE SUPERMERCADOS;RUA RAIMUNDO NONATO DE CASTRO, NRO 3701, SANTO AGOSTINHO, MANAUS-AM, CEP 69093-595
ASSAD RED BOLO 2100M;24.99;CARREFOUR;AV DJALMA BATISTA 482 LOJA B  CHAPADA, NRO 482, CHAPADA, LOJA B, MANAUS-AM, CEP 69050-902
PORTA BOLO RED 331;24.99;VARIEDADES SALMO 91;RUA CURIO, NRO 100, CIDADE NOVA, NAO INFORMADO, MANAUS-AM, CEP 69000-000
BOLO MARACUJA KG REF 65978;24.99;LOJA 28 MAX TEIXEIRA;AVENIDA MAX TEXEIR, NRO 3676, CIDADE NOVA, CONJUNTO RESIDENCIAL CIDADE NOVA I, MANAUS-AM, CEP 69090-002
FORMA BOLO C/ TUBO N26 FBT26;24.99;VARIEDADES SALMO 91;AV AUTAZ MIRIM, NRO 042, SAO JOSE OPERARIO, NAO INFORMADO, MANAUS-AM, CEP 69085-000
FORMA BOLO C/ TUBO N26 FBT26;24.99;VARIEDADES SALMO 91;AV FRANCISCO QUEIROZ, NRO 481, COL SANTO ANTONIO, NAO INFORMADO, MANAUS-AM, CEP 69093-000
FORMA BOLO C/ TUBO N26 FBT26;24.99;SALMO 91 - CIDADE DE DEUS;AV. AUTAZ MIRIM, NRO 10495, CIDADE DE DEUS, NAO INFORMADO, MANAUS-AM, CEP 69088-785
BOLO CENOURA AMPM KG;25.0;VDL ALEIXO;AV COSME E FERREIRA, NRO 6039, ALEIXO, KM 05, MANAUS-AM, CEP 69083-000
BOLO DE MACAXEIRA;25.0;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
BOLO COCO REDONDO KG;25.0;LINDOPAN CASA DE PAES;RUA SILVA RAMOS, NRO 2616, CENTRO, MANAUS-AM, CEP 69025-030
BOLO MARACUJA;25.0;PANIFICADORA TROPICAL;RUA BENJAMIN CONSTANT, NRO 184, PETROPOLIS, MANAUS-AM, CEP 69063-010
BOLO PRESTIGIO KG;25.0;SUPERMERCADO NOVA CIDADE;MARGARITA, NRO 35, CIDADE NOVA, MANAUS-AM, CEP 69097-207
TORRADA DE BOLO;25.0;PAULO AUGUSTO BRANDAO TELES;RUA FELISMINO SOARES, NRO 018, COL OLIVEIRA MACHADO, MANAUS-AM, CEP 69070-620
BOLO AMPM CHOCOLATE KG;25.0;VDL RAQUEL;RUA DONA RAQUEL DE SOUZA, NRO 039, PETROPOLIS, MANAUS-AM, CEP 69063-590
BOLO CENOURA REDONDO KG;25.0;LINDOPAN CASA DE PAES;RUA SILVA RAMOS, NRO 2616, CENTRO, MANAUS-AM, CEP 69025-030
BOLO DE MACAXEIRA;25.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO ABACAXI REDONDO KG;25.0;LINDOPAN CASA DE PAES;RUA SILVA RAMOS, NRO 2616, CENTRO, MANAUS-AM, CEP 69025-030
BOLO XADREZ KG;25.3;SUPERMERCADO RODRIGUES;ITANNANA, NRO 291, N.SRA DAS GRACAS, NAO INFORMADO, MANAUS-AM, CEP 69053-540
BOLO NEGA MALUCA KG;25.5;ALVORADA COMERCIO VAREJISTA AL;RUA PROFESSOR ANTONIO GIULESSE, NRO 358, ALVORADA, MANAUS-AM, CEP 69043-060
BOLO CHOC C/ CALDA K;25.9;CASA DA CARNE OTAVIO;RUA CAMPOS BRAVOS, NRO 1868, REDENCAO, MANAUS-AM, CEP 69047-000
BOLO PRESTIGIO KG;25.9;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
BOLO DEC KG DOCE LEI;25.9;SUPERATACADO NOVA ERA;AV. ARQUITETO J.H.B. RODRIGUES, NRO 3760, MONTE DAS OLIVEIRAS, MANAUS-AM, CEP 69093-149
BOLO DE MORANGO KG;25.98;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
BOLO CONFEITADO KG;25.99;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
BOLO PRESTIGIO KG EMPORIUM;25.99;SUPERMERCADO RODRIGUES;ITANNANA, NRO 291, N.SRA DAS GRACAS, NAO INFORMADO, MANAUS-AM, CEP 69053-540
BOLO AMANTEGADO MNE;25.99;MERCANTIL NOVA ERA LTDA;AV. PE AGOSTINHO CABALLERO MARTIN, NRO 2610, SANTO ANTONIO, MANAUS-AM, CEP 69020-120
BOLO CONFEITADO KG;25.99;SUPERMECADO CEZAR CIA LTDA;RUA 7B, NRO 001, SAO JOSE OPER., MANAUS-AM, CEP 69086-083
BOLO CONFEITADO KG;26.0;PANIFICADORA KATIUCIA;RUA FIALHO D'ALMEIDA, NRO 056, COMPENSA, MANAUS-AM, CEP 69035-070
BOLO PRESTIGIO KG;26.99;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
BOLO CONFEITADO;26.99;BARATAO DA CARNE - BETANI;AV. ADALBERTO VALE, NRO 953, BETANIA, NAO INFORMADO, MANAUS-AM, CEP 69073-040
BOLO CASA SUICA CHOC ZERO 280G;27.25;EMPORIUM ROMA;RUA TEREZINA, NRO 351, ADRIANOPOLIS, NAO INFORMADO, MANAUS-AM, CEP 69053-070
BOLO MACAXEIRA KG REF 16306;27.5;LOJA 06 HIPER C.NOVA;AV NOEL NUTELS, NRO 1762, CIDADE NOVA, MANAUS-AM, CEP 69095-770
BOLO DE AIPIM KG REF 61816;27.69;LOJA 16 HIPER D.BATISTA;AV. DJALMA BATISTA, NRO 2100, D.BATISTA, MANAUS-AM, CEP 69050-010
BOLO CONFEITADOS;27.9;COM DE LATI E FRIOS SAO JORGE LTDA;RUA PAULO EDUARDO DE LIMA, NRO 1105, CIDADE NOVA, MANAUS-AM, CEP 69095-670
BOLO CONFEITADO EXPRESSO KG;28.9;EXPRESSO TARUMA;R J. LEITE, NRO 292, TARUMA, MANAUS-AM, CEP 69022-160
BOLO CONFEITADO;28.95;MERCADO SERVE TODOS;RUA JURUA, NRO 078, SANTA ETELVINA, MANAUS-AM, CEP 69059-310
BOLO ANIVERSARIO KG;28.99;LOJA 06 HIPER C.NOVA;AV NOEL NUTELS, NRO 1762, CIDADE NOVA, MANAUS-AM, CEP 69095-770
BOLO CONFEITADO/RECH KG;28.99;SUPERMERCADO VIDAL;AVENIDA FRANCISCO QUEIROZ, NRO 39, CIDADE NOVA, MANAUS-AM, CEP 69093-000
BOLO NEGA MALUCA KG;28.99;SUPERATACADO NOVA ERA;AV. ARQUITETO J.H.B. RODRIGUES, NRO 3760, MONTE DAS OLIVEIRAS, MANAUS-AM, CEP 69093-149
BOLO DE COCO KG;29.0;AUTO POSTO ARENA;LORIS CORDOVIL, NRO 907, ALVORADA, MANAUS-AM, CEP 69043-010
BOLO AMPM  CHOCOLATE KG;29.0;AUTO POSTO ARENA;LORIS CORDOVIL, NRO 907, ALVORADA, MANAUS-AM, CEP 69043-010
BOLO CASA SUICA CAST PARA INTEG ZERO ACU;29.25;EMPORIUM ROMA;RUA TEREZINA, NRO 351, ADRIANOPOLIS, NAO INFORMADO, MANAUS-AM, CEP 69053-070
BASES P/ BOLO QUADRADO 450X45;29.5;CECIL CONCORDE - MANAUARA;AV. MARIO YPIRANGA, LJ. EUC - N.º MSU-02 - MANAUAR, NRO 1300, ADRIANOPOLIS, MANAUS-AM, CEP 69057-002
BOLO XADREZ;29.9;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
BOLO LAR KG;29.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO XADREZ KG;29.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO LIMAO KG;29.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO CHURROS KG;29.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO BROA MINEIRA KG;29.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO CHOC ESCALDADO;29.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO CENOURA KG;29.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO MARACUJA KG;29.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO CONFEITADO/ROCOMBOLE;29.98;MERCADINHO BOM PRECO;RUA IBIRAIARAS, NRO 686, CIDADE NOVA, MANAUS-AM, CEP 69095-503
BOLO CONFEITADO KG;29.98;COMERCIAL ITALO;RUA IBIRAIARAS, NRO 686, CIDADE NOVA, MANAUS-AM, CEP 69095-503
BOLO DE CHOCOLATE KG;29.99;SUPERMERCADO RODRIGUES;ITANNANA, NRO 291, N.SRA DAS GRACAS, NAO INFORMADO, MANAUS-AM, CEP 69053-540
PORTA BOLO STERILITE CTAMP TRANSP;29.99;LOJA 03 HIPER P NEGRA;AV CEL TEIXEIRA, NRO 7687, NOVA ESPERANCA, MANAUS-AM, CEP 69037-000
BOLO LARANJA KG 6483;29.99;LOJA 32 HIPER ALEIXO;AV COSME FERREIRA, NRO 2540, COROADO, MANAUS-AM, CEP 69082-230
BOLO CHOC PREST CREM;29.99;SUPERATACADAO NOVA ERA LTDA - ZONA LESTE;AV. AUTAZ MIRIM, NRO 9058, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-245
BOLO FLORESTA NEGRA;29.99;BARATAO DA CARNE - BETANI;AV. ADALBERTO VALE, NRO 953, BETANIA, NAO INFORMADO, MANAUS-AM, CEP 69073-040
BOLO CREMOSO DE MILHO;30.0;PEC DOM PEDRO;AVN PEDRO TEIXEIRA, NRO 1000, DOM PEDRO I, BLOCO D, MANAUS-AM, CEP 69040-000
BOLO NEGA MALUCA KG;30.0;REDELEVE SUPERMERCADOS;RUA RAIMUNDO NONATO DE CASTRO, NRO 3701, SANTO AGOSTINHO, MANAUS-AM, CEP 69093-595
BOLO DE CENOURA;30.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO PRESTIGIO;30.0;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
BOLO DE LEITE;30.0;PANIFICADORA TROPICAL;RUA BENJAMIN CONSTANT, NRO 184, PETROPOLIS, MANAUS-AM, CEP 69063-010
BOLO DE MARACUJA;30.0;PANIFICADORA TROPICAL;RUA BENJAMIN CONSTANT, NRO 184, PETROPOLIS, MANAUS-AM, CEP 69063-010
BOLO CREMOSO DE MILHO;30.0;PAO E CIA;AV GUILHERME PARAENSE, NRO 203, ADRIANOPOLIS, LOJA 2 - PQ RESIDENCIAL ADRIANOPOLIS 2, MANAUS-AM, CEP 69057-095
BOLO CHOC KG;31.0;PANIFICADORA E CONFEITARIA MULTIPAO;AV NOEL NUTELS, NRO 1360, CIDADE NOVA, MANAUS-AM, CEP 69095-000
BOLO CONFEITADO;31.0;PANIFICADORA E CONFEITARIA MULTIPAO;AV NOEL NUTELS, NRO 1360, CIDADE NOVA, MANAUS-AM, CEP 69095-000
BOLO CAST/NOZES KG;31.9;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO CHOCOLATE KG;31.99;CARREFOUR;AV DJALMA BATISTA 482 LOJA B  CHAPADA, NRO 482, CHAPADA, LOJA B, MANAUS-AM, CEP 69050-902
BOLO DECOR RETANG KG;31.99;CARREFOUR;AV PEDRO TEIXEIRA 52 LOTE B, NRO 52, DOM PEDRO, LOTE B, MANAUS-AM, CEP 69040-000
BOLO DECORADO KG;31.99;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
BOLO DE BANANA;32.0;P E C;AV. CORONEL TEIXEIRA, NRO 5705, PONTA NEGRA, L 36 3 PISO SHOPPING PONTA NEGRA MANAUS/A, MANAUS-AM, CEP 69037-000
BOLO DE BANANA;32.0;PEC DOM PEDRO;AVN PEDRO TEIXEIRA, NRO 1000, DOM PEDRO I, BLOCO D, MANAUS-AM, CEP 69040-000
BOLO MARACUJA KG;32.79;CARREFOUR;AV JORNALISTA HUMBERTO CALDERARO FILHO 203, NRO 203, ADRIANOPOLIS, MANAUS-AM, CEP 69057-015
BOLO CENOURA CREMOSO;32.89;CARREFOUR;AV DJALMA BATISTA 482 LOJA B  CHAPADA, NRO 482, CHAPADA, LOJA B, MANAUS-AM, CEP 69050-902
BOLO DE CENOURA;33.0;PEC DOM PEDRO;AVN PEDRO TEIXEIRA, NRO 1000, DOM PEDRO I, BLOCO D, MANAUS-AM, CEP 69040-000
BOLO DE CENOURA;33.0;PAO E CIA;AV GUILHERME PARAENSE, NRO 203, ADRIANOPOLIS, LOJA 2 - PQ RESIDENCIAL ADRIANOPOLIS 2, MANAUS-AM, CEP 69057-095
FORMA ROCHEDO BOLO REV 24;33.38;LOJA 19 SUPER PQ.DEZ;RUA LINDON JOHNSON, NRO 100, PQ.DEZ, MANAUS-AM, CEP 69054-700
BOLO CONFEITADO KG;33.99;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
BOLO CONFEITADO KG LISBOA PRODUCAO;33.99;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
